datetime,open,high,low,close,volume,symbol
2025-05-27 09:26:28.443259,1.25173,1.25266,1.25035,1.25128,423,GBPUSD
2025-05-27 09:26:29.925937,149.99999,150.00051,149.99921,149.99973,847,USDJPY
2025-05-27 09:27:27.025206,1.09669,1.09698,1.0965,1.09679,235,EURUSD
2025-05-27 09:27:28.443259,1.25128,1.25222,1.24986,1.25081,427,GBPUSD
2025-05-27 09:27:29.925937,149.99973,150.00075,149.99821,149.99923,734,USDJPY
2025-05-27 09:28:27.025206,1.09679,1.09752,1.09569,1.09642,609,EURUSD
2025-05-27 09:28:28.443259,1.25081,1.25238,1.24976,1.25133,149,GBPUSD
2025-05-27 09:28:29.925937,149.99923,150.00024,149.99771,149.99872,706,USDJPY
2025-05-27 09:29:27.025206,1.09642,1.09695,1.09607,1.0966,816,EURUSD
2025-05-27 09:29:28.443259,1.25133,1.25252,1.25054,1.25173,688,GBPUSD
2025-05-27 09:29:29.925937,149.99872,149.99886,149.99864,149.99877,957,USDJPY
2025-05-27 09:30:27.025206,1.0966,1.09839,1.09542,1.0972,145,EURUSD
2025-05-27 09:30:28.443259,1.25173,1.25268,1.2511,1.25205,876,GBPUSD
2025-05-27 09:30:29.925937,149.99877,149.9993,149.99798,149.99851,804,USDJPY
2025-05-27 09:31:27.025206,1.0972,1.09901,1.096,1.09781,300,EURUSD
2025-05-27 09:31:28.443259,1.25205,1.25355,1.25105,1.25255,630,GBPUSD
2025-05-27 09:31:29.925937,149.99851,150.00149,149.99653,149.9995,520,USDJPY
2025-05-27 09:32:27.025206,1.09781,1.09897,1.09606,1.09723,957,EURUSD
2025-05-27 09:32:28.443259,1.25255,1.25258,1.25251,1.25254,678,GBPUSD
2025-05-27 09:32:29.925937,149.9995,149.99995,149.99884,149.99928,565,USDJPY
2025-05-27 09:33:27.025206,1.09723,1.09779,1.09685,1.09742,353,EURUSD
2025-05-27 09:33:28.443259,1.25254,1.25434,1.25134,1.25314,163,GBPUSD
2025-05-27 09:33:29.925937,149.99928,150.00027,149.99781,149.9988,216,USDJPY
2025-05-27 09:34:27.025206,1.09742,1.09752,1.09727,1.09737,844,EURUSD
2025-05-27 09:34:28.443259,1.25314,1.25693,1.25062,1.25441,600,GBPUSD
2025-05-27 09:34:29.925937,149.9988,149.99892,149.99861,149.99874,453,USDJPY
2025-05-27 09:35:27.025206,1.09737,1.0994,1.09602,1.09805,804,EURUSD
2025-05-27 09:35:28.443259,1.25441,1.25699,1.25269,1.25527,198,GBPUSD
2025-05-27 09:35:29.925937,149.99874,149.99981,149.99713,149.9982,785,USDJPY
2025-05-27 09:36:27.025206,1.09805,1.09822,1.09794,1.09811,253,EURUSD
2025-05-27 09:36:28.443259,1.25527,1.25589,1.25434,1.25496,415,GBPUSD
2025-05-27 09:36:29.925937,149.9982,149.99838,149.99794,149.99812,511,USDJPY
2025-05-27 09:37:27.025206,1.09811,1.10002,1.09683,1.09875,818,EURUSD
2025-05-27 09:37:28.443259,1.25496,1.25497,1.25495,1.25496,498,GBPUSD
2025-05-27 09:37:29.925937,149.99812,149.99836,149.99775,149.998,917,USDJPY
2025-05-27 09:38:27.025206,1.09875,1.10041,1.09765,1.0993,638,EURUSD
2025-05-27 09:38:28.443259,1.25496,1.25502,1.25492,1.25499,308,GBPUSD
2025-05-27 09:38:29.925937,149.998,149.99808,149.99788,149.99796,729,USDJPY
2025-05-27 09:39:27.025206,1.0993,1.09955,1.09914,1.09939,765,EURUSD
2025-05-27 09:39:28.443259,1.25499,1.25676,1.25232,1.2541,181,GBPUSD
2025-05-27 09:39:29.925937,149.99796,149.9997,149.99536,149.9971,858,USDJPY
2025-05-27 09:40:27.025206,1.09939,1.10008,1.09836,1.09905,517,EURUSD
2025-05-27 09:40:28.443259,1.2541,1.25677,1.2501,1.25277,580,GBPUSD
2025-05-27 09:40:29.925937,149.9971,149.99818,149.99548,149.99656,526,USDJPY
2025-05-27 09:41:27.025206,1.09905,1.09963,1.09866,1.09924,654,EURUSD
2025-05-27 09:41:28.443259,1.25277,1.25352,1.25165,1.2524,545,GBPUSD
2025-05-27 09:41:29.925937,149.99656,150.00105,149.99357,149.99806,198,USDJPY
2025-05-27 09:42:27.025206,1.09924,1.10061,1.0972,1.09857,118,EURUSD
2025-05-27 09:42:28.443259,1.2524,1.25244,1.25233,1.25238,832,GBPUSD
2025-05-27 09:42:29.925937,149.99806,149.99959,149.99704,149.99857,779,USDJPY
2025-05-27 09:43:27.025206,1.09857,1.09884,1.09816,1.09843,618,EURUSD
2025-05-27 09:43:28.443259,1.25238,1.25426,1.25113,1.25301,623,GBPUSD
2025-05-27 09:43:29.925937,149.99857,149.9987,149.99849,149.99862,356,USDJPY
2025-05-27 09:44:27.025206,1.09843,1.09968,1.0976,1.09885,451,EURUSD
2025-05-27 09:44:28.443259,1.25301,1.25383,1.25178,1.2526,212,GBPUSD
2025-05-27 09:44:29.925937,149.99862,150.00026,149.99752,149.99917,958,USDJPY
2025-05-27 09:45:27.025206,1.09885,1.10016,1.09799,1.09929,783,EURUSD
2025-05-27 09:45:28.443259,1.2526,1.25262,1.25257,1.25259,622,GBPUSD
2025-05-27 09:45:29.925937,149.99917,150.00023,149.99846,149.99953,965,USDJPY
2025-05-27 09:46:27.025206,1.09929,1.09994,1.09832,1.09897,577,EURUSD
2025-05-27 09:46:28.443259,1.25259,1.25314,1.25223,1.25278,122,GBPUSD
2025-05-27 09:46:29.925937,149.99953,150.00395,149.99658,150.001,108,USDJPY
2025-05-27 09:47:27.025206,1.09897,1.10167,1.09493,1.09762,798,EURUSD
2025-05-27 09:47:28.443259,1.25278,1.25324,1.25247,1.25294,317,GBPUSD
2025-05-27 09:47:29.925937,150.001,150.00118,150.00074,150.00092,233,USDJPY
2025-05-27 09:48:27.025206,1.09762,1.09783,1.09749,1.0977,767,EURUSD
2025-05-27 09:48:28.443259,1.25294,1.25458,1.25048,1.25212,475,GBPUSD
2025-05-27 09:48:29.925937,150.00092,150.00167,149.9998,150.00055,321,USDJPY
2025-05-27 09:49:27.025206,1.0977,1.09824,1.09734,1.09788,109,EURUSD
2025-05-27 09:49:28.443259,1.25212,1.25244,1.25191,1.25223,610,GBPUSD
2025-05-27 09:49:29.925937,150.00055,150.00162,149.99984,150.00091,911,USDJPY
2025-05-27 09:50:27.025206,1.09788,1.0987,1.09734,1.09816,745,EURUSD
2025-05-27 09:50:28.443259,1.25223,1.25424,1.25089,1.2529,492,GBPUSD
2025-05-27 09:50:29.925937,150.00091,150.00109,150.00064,150.00082,145,USDJPY
2025-05-27 09:51:27.025206,1.09816,1.09885,1.09769,1.09839,499,EURUSD
2025-05-27 09:51:28.443259,1.2529,1.25315,1.25253,1.25278,644,GBPUSD
2025-05-27 09:51:29.925937,150.00082,150.00098,150.00072,150.00088,433,USDJPY
2025-05-27 09:52:27.025206,1.09839,1.09842,1.09835,1.09838,288,EURUSD
2025-05-27 09:52:28.443259,1.25278,1.25421,1.25065,1.25207,180,GBPUSD
2025-05-27 09:52:29.925937,150.00088,150.00203,150.00012,150.00127,931,USDJPY
2025-05-27 09:53:27.025206,1.09838,1.09957,1.09759,1.09878,121,EURUSD
2025-05-27 09:53:28.443259,1.25207,1.25325,1.2513,1.25247,112,GBPUSD
2025-05-27 09:53:29.925937,150.00127,150.00168,150.00065,150.00107,616,USDJPY
2025-05-27 09:54:27.025206,1.09878,1.10082,1.09573,1.09777,974,EURUSD
2025-05-27 09:54:28.443259,1.25247,1.25349,1.25179,1.25281,867,GBPUSD
2025-05-27 09:54:29.925937,150.00107,150.0016,150.00027,150.0008,961,USDJPY
2025-05-27 09:55:27.025206,1.09777,1.09923,1.09558,1.09704,291,EURUSD
2025-05-27 09:55:28.443259,1.25281,1.25286,1.25275,1.2528,666,GBPUSD
2025-05-27 09:55:29.925937,150.0008,150.00093,150.00072,150.00085,595,USDJPY
2025-05-27 09:56:27.025206,1.09704,1.09789,1.09578,1.09663,275,EURUSD
2025-05-27 09:56:28.443259,1.2528,1.25307,1.25239,1.25267,835,GBPUSD
2025-05-27 09:56:29.925937,150.00085,150.0022,149.99884,150.00018,725,USDJPY
2025-05-27 09:57:27.025206,1.09663,1.09741,1.09611,1.09689,514,EURUSD
2025-05-27 09:57:28.443259,1.25267,1.25337,1.2522,1.25291,495,GBPUSD
2025-05-27 09:57:29.925937,150.00018,150.00121,149.9995,150.00053,752,USDJPY
2025-05-27 09:58:27.025206,1.09689,1.09751,1.09648,1.0971,825,EURUSD
2025-05-27 09:58:28.443259,1.25291,1.25463,1.25032,1.25205,531,GBPUSD
2025-05-27 09:58:29.925937,150.00053,150.00146,149.99991,150.00084,923,USDJPY
2025-05-27 09:59:27.025206,1.0971,1.09729,1.09698,1.09717,207,EURUSD
2025-05-27 09:59:28.443259,1.25205,1.25234,1.25162,1.25191,705,GBPUSD
2025-05-27 09:59:29.925937,150.00084,150.00199,150.00009,150.00123,343,USDJPY
2025-05-27 10:00:27.025206,1.09717,1.09801,1.09591,1.09675,881,EURUSD
2025-05-27 10:00:28.443259,1.25191,1.25268,1.25076,1.25153,571,GBPUSD
2025-05-27 10:00:29.925937,150.00123,150.00186,150.00082,150.00144,612,USDJPY
2025-05-27 10:01:27.025206,1.09675,1.09814,1.09583,1.09722,780,EURUSD
2025-05-27 10:01:28.443259,1.25153,1.25188,1.25102,1.25136,397,GBPUSD
2025-05-27 10:01:29.925937,150.00144,150.00402,149.99973,150.00231,255,USDJPY
2025-05-27 10:02:27.025206,1.09722,1.09792,1.09675,1.09746,797,EURUSD
2025-05-27 10:02:28.443259,1.25136,1.25283,1.24918,1.25064,718,GBPUSD
2025-05-27 10:02:29.925937,150.00231,150.00285,150.00149,150.00204,944,USDJPY
2025-05-27 10:03:27.025206,1.09746,1.09876,1.09551,1.09681,978,EURUSD
2025-05-27 10:03:28.443259,1.25064,1.25165,1.24997,1.25098,962,GBPUSD
2025-05-27 10:03:29.925937,150.00204,150.00223,150.00191,150.00211,109,USDJPY
2025-05-27 10:04:27.025206,1.09681,1.09896,1.0936,1.09575,739,EURUSD
2025-05-27 10:04:28.443259,1.25098,1.25115,1.25087,1.25104,827,GBPUSD
2025-05-27 10:04:29.925937,150.00211,150.00322,150.00137,150.00248,118,USDJPY
2025-05-27 10:05:27.025206,1.09575,1.0967,1.09432,1.09528,500,EURUSD
2025-05-27 10:05:28.443259,1.25104,1.25147,1.25075,1.25119,144,GBPUSD
2025-05-27 10:05:29.925937,150.00248,150.00275,150.00209,150.00236,603,USDJPY
2025-05-27 10:06:27.025206,1.09528,1.09571,1.09464,1.09507,675,EURUSD
2025-05-27 10:06:28.443259,1.25119,1.25195,1.25005,1.25081,456,GBPUSD
2025-05-27 10:06:29.925937,150.00236,150.00351,150.00159,150.00275,488,USDJPY
2025-05-27 10:07:27.025206,1.09507,1.09568,1.09466,1.09528,461,EURUSD
2025-05-27 10:07:28.443259,1.25081,1.2515,1.25036,1.25105,659,GBPUSD
2025-05-27 10:07:29.925937,150.00275,150.00307,150.00226,150.00259,956,USDJPY
2025-05-27 10:08:27.025206,1.09528,1.09581,1.09449,1.09502,932,EURUSD
2025-05-27 10:08:28.443259,1.25105,1.25177,1.25057,1.25129,995,GBPUSD
2025-05-27 10:08:29.925937,150.00259,150.00465,149.9995,150.00156,941,USDJPY
2025-05-27 10:09:27.025206,1.09502,1.09826,1.09287,1.0961,210,EURUSD
2025-05-27 10:09:28.443259,1.25129,1.25426,1.24932,1.25229,902,GBPUSD
2025-05-27 10:09:29.925937,150.00156,150.00216,150.00117,150.00177,741,USDJPY
2025-05-27 10:10:27.025206,1.0961,1.09692,1.09556,1.09638,465,EURUSD
2025-05-27 10:10:28.443259,1.25229,1.25372,1.25014,1.25158,120,GBPUSD
2025-05-27 10:10:29.925937,150.00177,150.0042,150.00015,150.00258,303,USDJPY
2025-05-27 10:11:27.025206,1.09638,1.10036,1.09373,1.09771,787,EURUSD
2025-05-27 10:11:28.443259,1.25158,1.25212,1.25122,1.25176,957,GBPUSD
2025-05-27 10:11:29.925937,150.00258,150.00272,150.00238,150.00252,659,USDJPY
2025-05-27 10:12:27.025206,1.09771,1.1009,1.09293,1.09612,352,EURUSD
2025-05-27 10:12:28.443259,1.25176,1.25285,1.25014,1.25122,201,GBPUSD
2025-05-27 10:12:29.925937,150.00252,150.00364,150.00178,150.0029,493,USDJPY
2025-05-27 10:13:27.025206,1.09612,1.09848,1.09456,1.09692,567,EURUSD
2025-05-27 10:13:28.443259,1.25122,1.25154,1.25102,1.25134,914,GBPUSD
2025-05-27 10:13:29.925937,150.0029,150.003,150.00284,150.00293,556,USDJPY
2025-05-27 10:14:27.025206,1.09692,1.0981,1.09515,1.09633,611,EURUSD
2025-05-27 10:14:28.443259,1.25134,1.25166,1.25112,1.25145,863,GBPUSD
2025-05-27 10:14:29.925937,150.00293,150.00467,150.00178,150.00352,264,USDJPY
2025-05-27 10:15:27.025206,1.09633,1.09637,1.09628,1.09632,859,EURUSD
2025-05-27 10:15:28.443259,1.25145,1.25147,1.25144,1.25146,766,GBPUSD
2025-05-27 10:15:29.925937,150.00352,150.00391,150.00327,150.00365,200,USDJPY
2025-05-27 10:16:27.025206,1.09632,1.09733,1.09482,1.09582,393,EURUSD
2025-05-27 10:16:28.443259,1.25146,1.25177,1.25126,1.25157,764,GBPUSD
2025-05-27 10:16:29.925937,150.00365,150.00394,150.00346,150.00376,925,USDJPY
2025-05-27 10:17:27.025206,1.09582,1.09696,1.09413,1.09527,421,EURUSD
2025-05-27 10:17:28.443259,1.25157,1.25221,1.25062,1.25126,389,GBPUSD
2025-05-27 10:17:29.925937,150.00376,150.00528,150.00275,150.00427,211,USDJPY
2025-05-27 10:18:27.025206,1.09527,1.09555,1.09508,1.09537,411,EURUSD
2025-05-27 10:18:28.443259,1.25126,1.25155,1.25084,1.25112,922,GBPUSD
2025-05-27 10:18:29.925937,150.00427,150.00505,150.00375,150.00453,591,USDJPY
2025-05-27 10:19:27.025206,1.09537,1.0967,1.09448,1.09582,654,EURUSD
2025-05-27 10:19:28.443259,1.25112,1.25194,1.25058,1.2514,824,GBPUSD
2025-05-27 10:19:29.925937,150.00453,150.00805,150.00219,150.00571,867,USDJPY
2025-05-27 10:20:27.025206,1.09582,1.09721,1.09373,1.09513,808,EURUSD
2025-05-27 10:20:28.443259,1.2514,1.25189,1.25068,1.25116,568,GBPUSD
2025-05-27 10:20:29.925937,150.00571,150.00788,150.00247,150.00463,652,USDJPY
2025-05-27 10:21:27.025206,1.09513,1.09584,1.09406,1.09478,711,EURUSD
2025-05-27 10:21:28.443259,1.25116,1.25359,1.24754,1.24996,925,GBPUSD
2025-05-27 10:21:29.925937,150.00463,150.00717,150.00295,150.00548,526,USDJPY
2025-05-27 10:22:27.025206,1.09478,1.0951,1.09431,1.09463,658,EURUSD
2025-05-27 10:22:28.443259,1.24996,1.25012,1.24986,1.25002,776,GBPUSD
2025-05-27 10:22:29.925937,150.00548,150.00642,150.00409,150.00503,406,USDJPY
2025-05-27 10:23:27.025206,1.09463,1.09496,1.09441,1.09474,880,EURUSD
2025-05-27 10:23:28.443259,1.25002,1.25054,1.24968,1.2502,149,GBPUSD
2025-05-27 10:23:29.925937,150.00503,150.00667,150.00393,150.00558,777,USDJPY
2025-05-27 10:24:27.025206,1.09474,1.09603,1.09389,1.09518,218,EURUSD
2025-05-27 10:24:28.443259,1.2502,1.25242,1.24873,1.25094,690,GBPUSD
2025-05-27 10:24:29.925937,150.00558,150.00564,150.00554,150.00561,405,USDJPY
2025-05-27 10:25:27.025206,1.09518,1.09619,1.09367,1.09468,629,EURUSD
2025-05-27 10:25:28.443259,1.25094,1.25249,1.24992,1.25146,203,GBPUSD
2025-05-27 10:25:29.925937,150.00561,150.00746,150.00283,150.00469,423,USDJPY
2025-05-27 10:26:27.025206,1.09468,1.09607,1.09376,1.09515,532,EURUSD
2025-05-27 10:26:28.443259,1.25146,1.25373,1.24808,1.25034,572,GBPUSD
2025-05-27 10:26:29.925937,150.00469,150.00756,150.00277,150.00565,393,USDJPY
2025-05-27 10:27:27.025206,1.09515,1.09651,1.09312,1.09448,240,EURUSD
2025-05-27 10:27:28.443259,1.25034,1.25042,1.25023,1.25031,939,GBPUSD
2025-05-27 10:27:29.925937,150.00565,150.00605,150.00506,150.00546,523,USDJPY
2025-05-27 10:28:27.025206,1.09448,1.09546,1.09383,1.09481,783,EURUSD
2025-05-27 10:28:28.443259,1.25031,1.25157,1.24843,1.24969,736,GBPUSD
2025-05-27 10:28:29.925937,150.00546,150.00711,150.00436,150.00602,603,USDJPY
2025-05-27 10:29:27.025206,1.09481,1.09554,1.09374,1.09446,923,EURUSD
2025-05-27 10:29:28.443259,1.24969,1.25028,1.24931,1.24989,988,GBPUSD
2025-05-27 10:29:29.925937,150.00602,150.0067,150.005,150.00568,420,USDJPY
2025-05-27 10:30:27.025206,1.09446,1.09554,1.09374,1.09483,618,EURUSD
2025-05-27 10:30:28.443259,1.24989,1.25022,1.2494,1.24973,635,GBPUSD
2025-05-27 10:30:29.925937,150.00568,150.00648,150.00516,150.00595,713,USDJPY
2025-05-27 10:31:27.025206,1.09483,1.09701,1.09337,1.09556,272,EURUSD
2025-05-27 10:31:28.443259,1.24973,1.24978,1.24967,1.24972,953,GBPUSD
2025-05-27 10:31:29.925937,150.00595,150.00643,150.00564,150.00612,825,USDJPY
2025-05-27 10:32:27.025206,1.09556,1.09756,1.09424,1.09623,757,EURUSD
2025-05-27 10:32:28.443259,1.24972,1.25056,1.24916,1.25001,385,GBPUSD
2025-05-27 10:32:29.925937,150.00612,150.00702,150.00552,150.00643,356,USDJPY
2025-05-27 10:33:27.025206,1.09623,1.09638,1.09602,1.09617,209,EURUSD
2025-05-27 10:33:28.443259,1.25001,1.2503,1.24957,1.24987,946,GBPUSD
2025-05-27 10:33:29.925937,150.00643,150.00812,150.0039,150.00559,926,USDJPY
2025-05-27 10:34:27.025206,1.09617,1.09803,1.09338,1.09525,606,EURUSD
2025-05-27 10:34:28.443259,1.24987,1.25048,1.24947,1.25008,884,GBPUSD
2025-05-27 10:34:29.925937,150.00559,150.00628,150.00458,150.00526,391,USDJPY
2025-05-27 10:35:27.025206,1.09525,1.09619,1.09462,1.09557,924,EURUSD
2025-05-27 10:35:28.443259,1.25008,1.2513,1.24825,1.24948,996,GBPUSD
2025-05-27 10:35:29.925937,150.00526,150.00562,150.00472,150.00509,737,USDJPY
2025-05-27 10:36:27.025206,1.09557,1.09616,1.09469,1.09528,964,EURUSD
2025-05-27 10:36:28.443259,1.24948,1.25001,1.24913,1.24966,557,GBPUSD
2025-05-27 10:36:29.925937,150.00509,150.00655,150.00291,150.00437,613,USDJPY
2025-05-27 10:37:27.025206,1.09528,1.09581,1.09493,1.09546,905,EURUSD
2025-05-27 10:37:28.443259,1.24966,1.25,1.24944,1.24978,456,GBPUSD
2025-05-27 10:37:29.925937,150.00437,150.00559,150.00356,150.00478,530,USDJPY
2025-05-27 10:38:27.025206,1.09546,1.09586,1.0952,1.0956,117,EURUSD
2025-05-27 10:38:28.443259,1.24978,1.2509,1.24904,1.25016,774,GBPUSD
2025-05-27 10:38:29.925937,150.00478,150.00576,150.00332,150.0043,276,USDJPY
2025-05-27 10:39:27.025206,1.0956,1.09629,1.09458,1.09527,819,EURUSD
2025-05-27 10:39:28.443259,1.25016,1.25049,1.24994,1.25028,671,GBPUSD
2025-05-27 10:39:29.925937,150.0043,150.0056,150.00344,150.00474,785,USDJPY
2025-05-27 10:40:27.025206,1.09527,1.09653,1.09444,1.0957,330,EURUSD
2025-05-27 10:40:28.443259,1.25028,1.25046,1.25016,1.25035,271,GBPUSD
2025-05-27 10:40:29.925937,150.00474,150.00553,150.00356,150.00435,618,USDJPY
2025-05-27 10:41:27.025206,1.0957,1.09887,1.09359,1.09676,766,EURUSD
2025-05-27 10:41:28.443259,1.25035,1.25054,1.25006,1.25026,222,GBPUSD
2025-05-27 10:41:29.925937,150.00435,150.00597,150.00328,150.0049,738,USDJPY
2025-05-27 10:42:27.025206,1.09676,1.09801,1.09594,1.09718,868,EURUSD
2025-05-27 10:42:28.443259,1.25026,1.25164,1.24934,1.25073,364,GBPUSD
2025-05-27 10:42:29.925937,150.0049,150.00619,150.00405,150.00534,676,USDJPY
2025-05-27 10:43:27.025206,1.09718,1.09805,1.0959,1.09676,507,EURUSD
2025-05-27 10:43:28.443259,1.25073,1.25529,1.24769,1.25225,611,GBPUSD
2025-05-27 10:43:29.925937,150.00534,150.00582,150.00463,150.00511,674,USDJPY
2025-05-27 10:44:27.025206,1.09676,1.09771,1.09535,1.0963,885,EURUSD
2025-05-27 10:44:28.443259,1.25225,1.25305,1.25173,1.25253,324,GBPUSD
2025-05-27 10:44:29.925937,150.00511,150.00548,150.00456,150.00493,610,USDJPY
