datetime,open,high,low,close,volume,symbol
2025-05-27 09:21:00.795257,1.24993,1.25251,1.24625,1.24883,477,GBPUSD
2025-05-27 09:21:02.559849,149.99959,150.00084,149.9975,149.99875,580,USDJPY
2025-05-27 09:21:05.669136,50000.00669,50000.00915,50000.00279,50000.00525,632,BTCUSD
2025-05-27 09:21:59.307021,1.0976,1.09895,1.09682,1.09817,331,EURUSD
2025-05-27 09:22:00.795257,1.24883,1.25155,1.24467,1.24739,623,GBPUSD
2025-05-27 09:22:02.559849,149.99875,149.99981,149.99698,149.99804,547,USDJPY
2025-05-27 09:22:05.669136,50000.00525,50000.00647,50000.00446,50000.00569,352,BTCUSD
2025-05-27 09:22:59.307021,1.09817,1.0989,1.09676,1.09749,610,EURUSD
2025-05-27 09:23:00.795257,1.24739,1.2485,1.24665,1.24775,353,GBPUSD
2025-05-27 09:23:02.559849,149.99804,149.99852,149.99776,149.99823,500,USDJPY
2025-05-27 09:23:05.669136,50000.00569,50000.00675,50000.00506,50000.00612,670,BTCUSD
2025-05-27 09:23:59.307021,1.09749,1.09916,1.09501,1.09668,554,EURUSD
2025-05-27 09:24:00.795257,1.24775,1.25037,1.24371,1.24632,448,GBPUSD
2025-05-27 09:24:02.559849,149.99823,149.99894,149.99765,149.99836,332,USDJPY
2025-05-27 09:24:05.669136,50000.00612,50000.00661,50000.00589,50000.00637,529,BTCUSD
2025-05-27 09:24:59.307021,1.09668,1.09907,1.0951,1.0975,743,EURUSD
2025-05-27 09:25:00.795257,1.24632,1.24831,1.24499,1.24697,363,GBPUSD
2025-05-27 09:25:02.559849,149.99836,149.99911,149.99787,149.99862,410,USDJPY
2025-05-27 09:25:05.669136,50000.00637,50000.00637,50000.00615,50000.00615,325,BTCUSD
2025-05-27 09:25:59.307021,1.0975,1.09835,1.09692,1.09777,375,EURUSD
2025-05-27 09:26:00.795257,1.24697,1.2477,1.24574,1.24646,431,GBPUSD
2025-05-27 09:26:02.559849,149.99862,150.00007,149.99761,149.99906,412,USDJPY
2025-05-27 09:26:05.669136,50000.00615,50000.0069,50000.00547,50000.00622,505,BTCUSD
2025-05-27 09:26:59.307021,1.09777,1.09859,1.09645,1.09727,408,EURUSD
2025-05-27 09:27:00.795257,1.24646,1.24695,1.24611,1.24659,465,GBPUSD
2025-05-27 09:27:02.559849,149.99906,150.0011,149.99774,149.99979,681,USDJPY
2025-05-27 09:27:05.669136,50000.00622,50000.00668,50000.00573,50000.00619,414,BTCUSD
2025-05-27 09:27:59.307021,1.09727,1.09798,1.09673,1.09745,476,EURUSD
2025-05-27 09:28:00.795257,1.24659,1.24716,1.24586,1.24642,523,GBPUSD
2025-05-27 09:28:02.559849,149.99979,150.00351,149.99742,150.00114,540,USDJPY
2025-05-27 09:28:05.669136,50000.00619,50000.00738,50000.00439,50000.00558,704,BTCUSD
2025-05-27 09:28:59.307021,1.09745,1.09821,1.09642,1.09718,554,EURUSD
2025-05-27 09:29:00.795257,1.24642,1.249,1.24467,1.24725,314,GBPUSD
2025-05-27 09:29:02.559849,150.00114,150.00322,149.99995,150.00203,313,USDJPY
2025-05-27 09:29:05.669136,50000.00558,50000.00629,50000.00471,50000.00542,785,BTCUSD
2025-05-27 09:29:59.307021,1.09718,1.09771,1.09653,1.09707,415,EURUSD
2025-05-27 09:30:00.795257,1.24725,1.25012,1.24563,1.2485,603,GBPUSD
2025-05-27 09:30:02.559849,150.00203,150.00221,150.00166,150.00183,711,USDJPY
2025-05-27 09:30:05.669136,50000.00542,50000.0061,50000.00456,50000.00524,582,BTCUSD
2025-05-27 09:30:59.307021,1.09707,1.09709,1.09693,1.09696,623,EURUSD
2025-05-27 09:31:00.795257,1.2485,1.24875,1.24827,1.24853,418,GBPUSD
2025-05-27 09:31:02.559849,150.00183,150.00216,150.00148,150.00181,556,USDJPY
2025-05-27 09:31:05.669136,50000.00524,50000.00637,50000.00426,50000.00538,678,BTCUSD
2025-05-27 09:31:59.307021,1.09696,1.09862,1.09542,1.09709,710,EURUSD
2025-05-27 09:32:00.795257,1.24853,1.24896,1.24797,1.2484,785,GBPUSD
2025-05-27 09:32:02.559849,150.00181,150.00389,150.00034,150.00242,471,USDJPY
2025-05-27 09:32:05.669136,50000.00538,50000.00577,50000.00537,50000.00576,739,BTCUSD
2025-05-27 09:32:59.307021,1.09709,1.09795,1.09646,1.09732,624,EURUSD
2025-05-27 09:33:00.795257,1.2484,1.2508,1.24682,1.24921,301,GBPUSD
2025-05-27 09:33:02.559849,150.00242,150.00334,150.00105,150.00197,427,USDJPY
2025-05-27 09:33:05.669136,50000.00576,50000.00658,50000.00525,50000.00607,383,BTCUSD
2025-05-27 09:33:59.307021,1.09732,1.09873,1.0954,1.09681,740,EURUSD
2025-05-27 09:34:00.795257,1.24921,1.24954,1.24881,1.24914,364,GBPUSD
2025-05-27 09:34:02.559849,150.00197,150.00234,150.00151,150.00188,491,USDJPY
2025-05-27 09:34:05.669136,50000.00607,50000.00694,50000.00465,50000.00552,550,BTCUSD
2025-05-27 09:34:59.307021,1.09681,1.09686,1.09665,1.0967,312,EURUSD
2025-05-27 09:35:00.795257,1.24914,1.25121,1.24762,1.24968,379,GBPUSD
2025-05-27 09:35:02.559849,150.00188,150.00233,150.00161,150.00206,589,USDJPY
2025-05-27 09:35:05.669136,50000.00552,50000.00581,50000.00537,50000.00565,706,BTCUSD
2025-05-27 09:35:59.307021,1.0967,1.09723,1.09639,1.09693,754,EURUSD
2025-05-27 09:36:00.795257,1.24968,1.25038,1.24925,1.24995,788,GBPUSD
2025-05-27 09:36:02.559849,150.00206,150.00304,150.00041,150.00138,629,USDJPY
2025-05-27 09:36:05.669136,50000.00565,50000.00631,50000.0051,50000.00575,655,BTCUSD
2025-05-27 09:36:59.307021,1.09693,1.09759,1.0962,1.09686,362,EURUSD
2025-05-27 09:37:00.795257,1.24995,1.25039,1.24988,1.25032,727,GBPUSD
2025-05-27 09:37:02.559849,150.00138,150.00201,150.00047,150.00109,391,USDJPY
2025-05-27 09:37:05.669136,50000.00575,50000.00612,50000.00544,50000.0058,574,BTCUSD
2025-05-27 09:37:59.307021,1.09686,1.09842,1.09591,1.09747,488,EURUSD
2025-05-27 09:38:00.795257,1.25032,1.25237,1.24883,1.25089,478,GBPUSD
2025-05-27 09:38:02.559849,150.00109,150.00247,149.9993,150.00068,667,USDJPY
2025-05-27 09:38:05.669136,50000.0058,50000.00633,50000.00563,50000.00616,301,BTCUSD
2025-05-27 09:38:59.307021,1.09747,1.09922,1.09476,1.09651,558,EURUSD
2025-05-27 09:39:00.795257,1.25089,1.25116,1.25059,1.25087,652,GBPUSD
2025-05-27 09:39:02.559849,150.00068,150.00116,149.99999,150.00048,380,USDJPY
2025-05-27 09:39:05.669136,50000.00616,50000.00771,50000.00508,50000.00663,643,BTCUSD
2025-05-27 09:39:59.307021,1.09651,1.09773,1.09583,1.09705,417,EURUSD
2025-05-27 09:40:00.795257,1.25087,1.2533,1.2494,1.25182,796,GBPUSD
2025-05-27 09:40:02.559849,150.00048,150.00062,150.00026,150.0004,401,USDJPY
2025-05-27 09:40:05.669136,50000.00663,50000.00706,50000.00573,50000.00616,362,BTCUSD
2025-05-27 09:40:59.307021,1.09705,1.09771,1.09675,1.09741,498,EURUSD
2025-05-27 09:41:00.795257,1.25182,1.25278,1.25111,1.25207,730,GBPUSD
2025-05-27 09:41:02.559849,150.0004,150.00048,150.0004,150.00047,594,USDJPY
2025-05-27 09:41:05.669136,50000.00616,50000.00786,50000.0037,50000.00541,367,BTCUSD
2025-05-27 09:41:59.307021,1.09741,1.09823,1.09687,1.0977,581,EURUSD
2025-05-27 09:42:00.795257,1.25207,1.25343,1.25119,1.25255,679,GBPUSD
2025-05-27 09:42:02.559849,150.00047,150.00169,149.99955,150.00078,354,USDJPY
2025-05-27 09:42:05.669136,50000.00541,50000.00626,50000.00478,50000.00563,403,BTCUSD
2025-05-27 09:42:59.307021,1.0977,1.09814,1.09673,1.09717,591,EURUSD
2025-05-27 09:43:00.795257,1.25255,1.25315,1.25224,1.25284,671,GBPUSD
2025-05-27 09:43:02.559849,150.00078,150.00187,149.99926,150.00035,344,USDJPY
2025-05-27 09:43:05.669136,50000.00563,50000.00696,50000.00462,50000.00595,734,BTCUSD
2025-05-27 09:43:59.307021,1.09717,1.09941,1.09363,1.09587,715,EURUSD
2025-05-27 09:44:00.795257,1.25284,1.25588,1.25081,1.25386,682,GBPUSD
2025-05-27 09:44:02.559849,150.00035,150.0006,150.00015,150.00039,694,USDJPY
2025-05-27 09:44:05.669136,50000.00595,50000.00802,50000.00322,50000.00529,336,BTCUSD
2025-05-27 09:44:59.307021,1.09587,1.0974,1.09478,1.09631,454,EURUSD
2025-05-27 09:45:00.795257,1.25386,1.25415,1.25367,1.25396,317,GBPUSD
2025-05-27 09:45:02.559849,150.00039,150.00164,149.99875,150.0,376,USDJPY
2025-05-27 09:45:05.669136,50000.00529,50000.00548,50000.00486,50000.00505,792,BTCUSD
2025-05-27 09:45:59.307021,1.09631,1.09655,1.09613,1.09636,687,EURUSD
2025-05-27 09:46:00.795257,1.25396,1.25471,1.25262,1.25338,535,GBPUSD
2025-05-27 09:46:02.559849,150.0,150.00032,149.99919,149.99951,537,USDJPY
2025-05-27 09:46:05.669136,50000.00505,50000.00633,50000.0043,50000.00558,376,BTCUSD
2025-05-27 09:46:59.307021,1.09636,1.09905,1.09463,1.09733,373,EURUSD
2025-05-27 09:47:00.795257,1.25338,1.25493,1.25116,1.25272,537,GBPUSD
2025-05-27 09:47:02.559849,149.99951,150.00093,149.99712,149.99854,650,USDJPY
2025-05-27 09:47:05.669136,50000.00558,50000.00641,50000.0049,50000.00573,456,BTCUSD
2025-05-27 09:47:59.307021,1.09733,1.09818,1.09618,1.09703,779,EURUSD
2025-05-27 09:48:00.795257,1.25272,1.2534,1.25244,1.25313,607,GBPUSD
2025-05-27 09:48:02.559849,149.99854,149.9992,149.99727,149.99794,628,USDJPY
2025-05-27 09:48:05.669136,50000.00573,50000.0067,50000.00424,50000.00521,414,BTCUSD
2025-05-27 09:48:59.307021,1.09703,1.09709,1.09691,1.09697,614,EURUSD
2025-05-27 09:49:00.795257,1.25313,1.25326,1.25301,1.25314,500,GBPUSD
2025-05-27 09:49:02.559849,149.99794,149.99969,149.99502,149.99677,375,USDJPY
2025-05-27 09:49:05.669136,50000.00521,50000.00568,50000.00464,50000.00511,771,BTCUSD
2025-05-27 09:49:59.307021,1.09697,1.09892,1.09573,1.09768,396,EURUSD
2025-05-27 09:50:00.795257,1.25314,1.25433,1.25154,1.25273,314,GBPUSD
2025-05-27 09:50:02.559849,149.99677,149.99908,149.99334,149.99565,704,USDJPY
2025-05-27 09:50:05.669136,50000.00511,50000.00656,50000.00289,50000.00434,716,BTCUSD
2025-05-27 09:50:59.307021,1.09768,1.09858,1.09668,1.09758,540,EURUSD
2025-05-27 09:51:00.795257,1.25273,1.25444,1.25153,1.25324,627,GBPUSD
2025-05-27 09:51:02.559849,149.99565,149.99747,149.9931,149.99493,764,USDJPY
2025-05-27 09:51:05.669136,50000.00434,50000.00476,50000.0041,50000.00452,425,BTCUSD
2025-05-27 09:51:59.307021,1.09758,1.09762,1.09702,1.09705,344,EURUSD
2025-05-27 09:52:00.795257,1.25324,1.25504,1.25085,1.25265,741,GBPUSD
2025-05-27 09:52:02.559849,149.99493,149.99597,149.99333,149.99437,398,USDJPY
2025-05-27 09:52:05.669136,50000.00452,50000.00465,50000.00443,50000.00455,313,BTCUSD
2025-05-27 09:52:59.307021,1.09705,1.0976,1.09609,1.09664,731,EURUSD
2025-05-27 09:53:00.795257,1.25265,1.25299,1.25245,1.25278,351,GBPUSD
2025-05-27 09:53:02.559849,149.99437,149.99568,149.99244,149.99375,549,USDJPY
2025-05-27 09:53:05.669136,50000.00455,50000.00476,50000.00431,50000.00452,453,BTCUSD
2025-05-27 09:53:59.307021,1.09664,1.09772,1.0949,1.09598,604,EURUSD
2025-05-27 09:54:00.795257,1.25278,1.2558,1.25105,1.25407,439,GBPUSD
2025-05-27 09:54:02.559849,149.99375,149.99428,149.99343,149.99396,748,USDJPY
2025-05-27 09:54:05.669136,50000.00452,50000.00621,50000.00329,50000.00499,389,BTCUSD
2025-05-27 09:54:59.307021,1.09598,1.09616,1.09586,1.09604,451,EURUSD
2025-05-27 09:55:00.795257,1.25407,1.25427,1.25351,1.25372,785,GBPUSD
2025-05-27 09:55:02.559849,149.99396,149.99422,149.9935,149.99377,361,USDJPY
2025-05-27 09:55:05.669136,50000.00499,50000.00607,50000.00367,50000.00475,775,BTCUSD
2025-05-27 09:55:59.307021,1.09604,1.09611,1.09583,1.0959,513,EURUSD
2025-05-27 09:56:00.795257,1.25372,1.25498,1.25161,1.25287,647,GBPUSD
2025-05-27 09:56:02.559849,149.99377,149.99711,149.9916,149.99493,747,USDJPY
2025-05-27 09:56:05.669136,50000.00475,50000.00805,50000.00258,50000.00588,470,BTCUSD
2025-05-27 09:56:59.307021,1.0959,1.09634,1.09508,1.09552,629,EURUSD
2025-05-27 09:57:00.795257,1.25287,1.2559,1.25104,1.25407,501,GBPUSD
2025-05-27 09:57:02.559849,149.99493,149.99575,149.99334,149.99416,388,USDJPY
2025-05-27 09:57:05.669136,50000.00588,50000.00648,50000.00521,50000.00581,337,BTCUSD
2025-05-27 09:57:59.307021,1.09552,1.09585,1.09505,1.09538,510,EURUSD
2025-05-27 09:58:00.795257,1.25407,1.25444,1.25392,1.2543,567,GBPUSD
2025-05-27 09:58:02.559849,149.99416,149.99508,149.99298,149.9939,701,USDJPY
2025-05-27 09:58:05.669136,50000.00581,50000.00625,50000.00521,50000.00565,698,BTCUSD
2025-05-27 09:58:59.307021,1.09538,1.09782,1.09402,1.09647,608,EURUSD
2025-05-27 09:59:00.795257,1.2543,1.25616,1.25143,1.25329,793,GBPUSD
2025-05-27 09:59:02.559849,149.9939,149.99469,149.99327,149.99407,601,USDJPY
2025-05-27 09:59:05.669136,50000.00565,50000.00612,50000.00525,50000.00571,653,BTCUSD
2025-05-27 09:59:59.307021,1.09647,1.09722,1.09609,1.09684,617,EURUSD
2025-05-27 10:00:00.795257,1.25329,1.25493,1.25223,1.25386,647,GBPUSD
2025-05-27 10:00:02.559849,149.99407,149.99585,149.9915,149.99328,500,USDJPY
2025-05-27 10:00:05.669136,50000.00571,50000.00601,50000.00533,50000.00563,778,BTCUSD
2025-05-27 10:00:59.307021,1.09684,1.09732,1.09622,1.0967,434,EURUSD
2025-05-27 10:01:00.795257,1.25386,1.25428,1.25366,1.25408,577,GBPUSD
2025-05-27 10:01:02.559849,149.99328,149.99335,149.9929,149.99297,358,USDJPY
2025-05-27 10:01:05.669136,50000.00563,50000.0062,50000.00514,50000.00571,371,BTCUSD
2025-05-27 10:01:59.307021,1.0967,1.09807,1.09577,1.09714,609,EURUSD
2025-05-27 10:02:00.795257,1.25408,1.25427,1.25395,1.25415,732,GBPUSD
2025-05-27 10:02:02.559849,149.99297,149.99491,149.99001,149.99196,599,USDJPY
2025-05-27 10:02:05.669136,50000.00571,50000.00598,50000.00504,50000.00531,470,BTCUSD
2025-05-27 10:02:59.307021,1.09714,1.09722,1.097,1.09708,436,EURUSD
2025-05-27 10:03:00.795257,1.25415,1.25471,1.25368,1.25424,337,GBPUSD
2025-05-27 10:03:02.559849,149.99196,149.99362,149.98952,149.99118,551,USDJPY
2025-05-27 10:03:05.669136,50000.00531,50000.00539,50000.00517,50000.00525,490,BTCUSD
2025-05-27 10:03:59.307021,1.09708,1.09805,1.09541,1.09638,687,EURUSD
2025-05-27 10:04:00.795257,1.25424,1.2547,1.25384,1.2543,427,GBPUSD
2025-05-27 10:04:02.559849,149.99118,149.99172,149.99006,149.9906,491,USDJPY
2025-05-27 10:04:05.669136,50000.00525,50000.00556,50000.00457,50000.00488,455,BTCUSD
2025-05-27 10:04:59.307021,1.09638,1.0981,1.09355,1.09528,775,EURUSD
2025-05-27 10:05:00.795257,1.2543,1.25462,1.2541,1.25442,732,GBPUSD
2025-05-27 10:05:02.559849,149.9906,149.99096,149.9903,149.99067,556,USDJPY
2025-05-27 10:05:05.669136,50000.00488,50000.00862,50000.00251,50000.00625,780,BTCUSD
2025-05-27 10:05:59.307021,1.09528,1.09528,1.09527,1.09527,320,EURUSD
2025-05-27 10:06:00.795257,1.25442,1.25631,1.25318,1.25507,681,GBPUSD
2025-05-27 10:06:02.559849,149.99067,149.99137,149.9893,149.99,683,USDJPY
2025-05-27 10:06:05.669136,50000.00625,50000.00695,50000.00524,50000.00594,350,BTCUSD
2025-05-27 10:06:59.307021,1.09527,1.09685,1.0931,1.09467,524,EURUSD
2025-05-27 10:07:00.795257,1.25507,1.25615,1.25433,1.25542,347,GBPUSD
2025-05-27 10:07:02.559849,149.99,149.99081,149.98907,149.98988,481,USDJPY
2025-05-27 10:07:05.669136,50000.00594,50000.00889,50000.00389,50000.00684,383,BTCUSD
2025-05-27 10:07:59.307021,1.09467,1.09532,1.0942,1.09485,753,EURUSD
2025-05-27 10:08:00.795257,1.25542,1.25776,1.25367,1.25601,780,GBPUSD
2025-05-27 10:08:02.559849,149.98988,149.9905,149.98917,149.98978,360,USDJPY
2025-05-27 10:08:05.669136,50000.00684,50000.0075,50000.00598,50000.00664,494,BTCUSD
2025-05-27 10:08:59.307021,1.09485,1.09591,1.09344,1.09451,439,EURUSD
2025-05-27 10:09:00.795257,1.25601,1.25695,1.25546,1.25639,545,GBPUSD
2025-05-27 10:09:02.559849,149.98978,149.98994,149.98948,149.98964,469,USDJPY
2025-05-27 10:09:05.669136,50000.00664,50000.00743,50000.00597,50000.00676,414,BTCUSD
2025-05-27 10:09:59.307021,1.09451,1.0959,1.09354,1.09494,659,EURUSD
2025-05-27 10:10:00.795257,1.25639,1.25809,1.25519,1.25689,771,GBPUSD
2025-05-27 10:10:02.559849,149.98964,149.9901,149.98869,149.98915,337,USDJPY
2025-05-27 10:10:05.669136,50000.00676,50000.00695,50000.00658,50000.00677,470,BTCUSD
2025-05-27 10:10:59.307021,1.09494,1.09648,1.09245,1.09399,719,EURUSD
2025-05-27 10:11:00.795257,1.25689,1.25711,1.25668,1.2569,759,GBPUSD
2025-05-27 10:11:02.559849,149.98915,149.98955,149.98875,149.98916,568,USDJPY
2025-05-27 10:11:05.669136,50000.00677,50000.00751,50000.00615,50000.00689,548,BTCUSD
2025-05-27 10:11:59.307021,1.09399,1.09509,1.09324,1.09434,631,EURUSD
2025-05-27 10:12:00.795257,1.2569,1.25779,1.25566,1.25655,501,GBPUSD
2025-05-27 10:12:02.559849,149.98916,149.98919,149.98901,149.98905,545,USDJPY
2025-05-27 10:12:05.669136,50000.00689,50000.00842,50000.00578,50000.00731,349,BTCUSD
2025-05-27 10:12:59.307021,1.09434,1.09537,1.09281,1.09384,624,EURUSD
2025-05-27 10:13:00.795257,1.25655,1.25701,1.25637,1.25683,430,GBPUSD
2025-05-27 10:13:02.559849,149.98905,149.98923,149.989,149.98918,725,USDJPY
2025-05-27 10:13:05.669136,50000.00731,50000.00798,50000.00582,50000.00648,745,BTCUSD
2025-05-27 10:13:59.307021,1.09384,1.09524,1.09192,1.09332,309,EURUSD
2025-05-27 10:14:00.795257,1.25683,1.25816,1.25611,1.25744,584,GBPUSD
2025-05-27 10:14:02.559849,149.98918,149.99077,149.98827,149.98986,428,USDJPY
2025-05-27 10:14:05.669136,50000.00648,50000.00675,50000.00588,50000.00615,671,BTCUSD
2025-05-27 10:14:59.307021,1.09332,1.09405,1.09267,1.0934,507,EURUSD
2025-05-27 10:15:00.795257,1.25744,1.25831,1.25637,1.25723,707,GBPUSD
2025-05-27 10:15:02.559849,149.98986,149.99057,149.9887,149.98941,473,USDJPY
2025-05-27 10:15:05.669136,50000.00615,50000.00683,50000.00568,50000.00636,797,BTCUSD
2025-05-27 10:15:59.307021,1.0934,1.09389,1.09304,1.09354,682,EURUSD
2025-05-27 10:16:00.795257,1.25723,1.25975,1.25552,1.25804,446,GBPUSD
2025-05-27 10:16:02.559849,149.98941,149.99088,149.98711,149.98858,789,USDJPY
2025-05-27 10:16:05.669136,50000.00636,50000.00683,50000.00619,50000.00666,318,BTCUSD
